id	rank	name	childcount	min	max	mode	median	mean	stddev	sum16slist
9607	order	"Enterobacteriales"	1	1	11			6.53	0.00	[2, 1, 2, 7, 7, 1, 2, 7, 7, 1, 7, 8, 8, 2, 7, 8, 9, 1, 8, 3, 7, 8, 8, 8, 8, 8, 8, 8, 2, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 3, 3, 7, 3, 1, 1, 8, 8, 8, 8, 8, 7, 8, 8, 8, 2, 7, 7, 7, 8, 8, 8, 7, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 3, 8, 7, 7, 7, 1, 1, 1, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 11, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 7, 7, 7, 7, 7, 7, 6, 7, 6, 9, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 1, 7, 9, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 5, 7, 1, 1, 1, 7, 7, 8, 7, 8, 8, 8, 7, 7, 8, 8, 9, 8, 8, 8, 8, 8, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 9, 10, 8, 9, 11, 7, 7, 10, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 7, 8, 8, 9, 9, 10, 9, 8, 8, 8, 8, 7, 8]
9608	order	Neisseriales	1	1	10			5.70	0.00	[8, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 3, 4, 4, 4, 4, 4, 5, 8, 8, 7, 7, 5, 4, 10, 4]
9609	order	Planctomycetales	1	1	8			2.46	0.00	[2, 1, 3, 1, 1, 2, 2, 2, 8, 3, 4, 3, 1]
9610	order	"Fusobacteriales"	2	3	8			5.25	1.06	[3, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 5, 4, 5, 5, 3, 5, 7, 8]
9611	order	Actinomycetales	27	1	9			2.20	1.63	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 4, 3, 3, 1, 1, 3, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 5, 5, 2, 2, 3, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 2, 6, 5, 4, 5, 6, 6, 7, 6, 6, 6, 6, 6, 8, 6, 5, 4, 5, 6, 6, 6, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 4, 3, 3, 3, 3, 3, 3, 2, 1, 1, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 6, 6, 4, 3, 6, 3, 3, 3, 3, 4, 2, 3, 2, 3, 2, 2, 1, 3, 3, 3, 2, 2, 1, 2, 2, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 4, 3, 3, 3, 2, 6, 4, 3, 3, 3, 3, 4, 3, 3, 5, 4, 2, 2, 2, 1, 2, 2, 2, 3, 2, 5, 4, 5, 5, 5, 5, 6, 4, 6, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 2, 4, 3, 2, 2, 9, 9, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 6, 7, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 6, 5, 5, 6, 6, 6, 6, 7, 7, 7, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 6, 6, 6, 6, 7, 6, 7, 6, 6, 7, 6, 7, 6, 6, 7, 7, 6, 6, 6, 7, 6, 5, 6, 7, 6, 7, 5, 2, 2, 3, 6, 5, 6, 3, 3, 3, 4, 4, 4, 4, 3, 6, 5, 6, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 3, 4, 7, 6, 6, 6, 5, 4, 6, 4, 3, 4, 5, 4, 4, 4, 4, 4, 4, 4, 6, 6, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 5, 4, 4, 4, 3, 6, 4, 4, 4, 4, 6, 4, 5, 4, 4, 4, 6, 5, 3, 4, 4, 4, 4, 4, 6, 5, 4, 4, 4, 4, 4, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 6, 5, 4, 4, 5, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 5, 4, 4, 4, 6, 5, 6, 6, 6, 4, 6, 6, 4, 4, 3, 4, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 3, 3, 3, 3, 3, 4, 3, 3, 4, 2, 3, 3, 4, 3, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 4, 4, 3, 4, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 2, 3, 4, 4, 3, 4, 4, 3, 3, 4, 4, 5, 5, 3, 5, 3, 3, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 3]
9612	order	Phycisphaerales	1	1	1			1.00	0.00	[1]
9613	order	Pseudomonadales	2	1	8			4.46	0.17	[4, 4, 6, 6, 6, 7, 6, 6, 6, 6, 2, 6, 6, 4, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 6, 4, 4, 5, 5, 5, 4, 5, 3, 5, 4, 4, 5, 3, 3, 4, 5, 6, 6, 6, 6, 6, 4, 7, 5, 5, 5, 5, 5, 6, 4, 4, 4, 6, 4, 7, 7, 7, 4, 5, 7, 5, 4, 4, 4, 4, 6, 8, 4, 5, 6, 6, 6, 4, 4, 6, 4, 4, 4, 6, 4, 7, 7, 4, 5, 5, 5, 5, 4, 5, 5, 7, 5, 4, 5, 8, 7, 6, 4, 4, 4, 7, 7, 4, 5, 4, 6, 4, 6, 7, 6, 4, 1, 5, 4, 5, 4, 4, 5, 5, 6, 4, 6, 6, 6, 5, 6, 4, 4, 5, 4, 4, 6, 4, 7, 5, 6, 4, 6, 5, 6, 4, 5, 5, 7, 7, 5, 4, 4, 4, 5, 5, 4, 8, 6, 5, 4, 5, 4, 4, 5, 6, 7, 7, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 7, 4, 4, 5, 6, 6, 4, 4, 4, 6, 5, 1, 4, 3, 5, 5, 4, 5, 4, 4, 6, 6, 4, 5, 6, 7, 6, 6, 7, 4, 5, 1, 1, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 6, 4, 6, 4, 4, 4, 4, 4, 7, 4, 7, 4, 4, 4, 5, 5, 5, 4, 7, 5, 5, 7, 5, 5, 6, 7, 6, 4, 3, 5, 4, 4, 4, 4, 4, 8, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 7, 6, 5, 5, 7, 4, 4, 5, 4, 4, 5, 4, 3, 5, 2]
9614	order	Halobacteriales	1	1	3			1.54	0.00	[1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 2, 3, 3, 1, 1, 1, 1, 1, 1, 1]
9615	order	Dehalococcoidales	1	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9616	order	Thiotrichales	3	1	6			2.64	0.45	[1, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3]
9617	order	Gallionellales	1	2	3			2.50	0.00	[2, 3]
9618	order	Alteromonadales	9	1	14			7.12	2.74	[6, 9, 9, 6, 6, 6, 9, 8, 7, 9, 8, 7, 9, 8, 9, 10, 12, 12, 12, 10, 9, 9, 8, 8, 10, 8, 8, 8, 9, 7, 4, 4, 4, 10, 10, 8, 9, 9, 9, 8, 8, 8, 10, 8, 8, 10, 12, 11, 10, 10, 10, 10, 14, 9, 10, 8, 10, 9, 10, 9, 8, 9, 8, 9, 4, 3, 4, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 5, 5, 6, 7, 2, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 11, 3, 3]
9619	order	Methanococcales	2	2	4			2.19	0.19	[2, 3, 3, 4, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]
9620	order	Rhizobiales	21	1	11			2.18	1.04	[3, 3, 3, 1, 2, 2, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 5, 3, 3, 4, 3, 3, 3, 3, 3, 3, 5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 4, 5, 6, 6, 5, 5, 7, 5, 5, 5, 11, 4, 4, 5, 5, 5, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 2, 3, 3, 3, 2, 2, 3, 3, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
9621	order	Entomoplasmatales	2	1	2			1.52	0.43	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]
9622	order	Nautiliales	1	2	4			3.00	0.00	[4, 2, 3]
9623	order	Cytophagales	5	1	8			3.04	1.15	[1, 3, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 2, 2, 3, 3, 3, 2, 4, 3, 2, 3, 8, 5, 2, 4, 4, 3, 3, 4]
9624	order	Thermodesulfobacteriales	1	1	2			1.33	0.00	[1, 2, 1, 1]
9625	order	Caulobacterales	2	1	3			1.84	0.16	[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2]
9626	order	Gemmatimonadales	1	1	2			1.67	0.00	[1, 2, 2]
9627	order	Sulfuricellales	1	2	3			2.50	0.00	[3, 2]
9628	order	Methanocellales	1	2	3			2.50	0.00	[3, 2]
9629	order	Chromatiales	6	1	3			1.79	0.73	[1, 1, 2, 3, 2, 2, 2, 2, 1, 3, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3]
9630	order	Methanomassiliicoccales	1	1	2			1.20	0.00	[1, 1, 1, 1, 2]
9631	order	Magnetococcales	1	3	3			3.00	0.00	[3]
9632	order	Opitutales	1	1	2			1.20	0.00	[1, 1, 2, 1, 1]
9633	order	Solirubrobacterales	1	1	1			1.00	0.00	[1]
9634	order	Kosmotogales	1	2	2			2.00	0.00	[2, 2, 2]
9635	order	Methylococcales	1	1	3			2.25	0.00	[3, 3, 3, 1, 3, 2]
9636	order	Acidithiobacillales	1	2	2			2.00	0.00	[2, 2, 2, 2, 2]
9637	order	Methanomicrobiales	4	1	4			2.62	0.96	[3, 4, 1, 1, 1, 1, 2, 1, 1, 3]
9638	order	Caldisericales	1	1	1			1.00	0.00	[1]
9639	order	Pasteurellales	1	5	7			5.93	0.00	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
9640	order	Nitrososphaerales	1	1	2			1.50	0.00	[1, 2]
9641	order	Sulfolobales	1	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9642	order	Verrucomicrobiales	1	3	3			3.00	0.00	[3, 3, 3]
9643	order	Thermotogales	2	1	4			1.95	0.95	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 3, 4, 4, 4, 2, 2, 2, 2]
9644	order	Desulfurellales	1	2	2			2.00	0.00	[2, 2]
9645	order	Thermoproteales	2	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9646	subclass	Coriobacteridae	1	1	3			2.14	0.00	[2, 2, 2, 1, 2, 2, 1, 2, 2, 3, 3, 3, 2, 1, 3, 3]
